MOLINETE,FECHA,DESDE,TOTAL
LINEA_A_CBARROS_S_TURN01,2018-02-18,14:30:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,14:45:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,15:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,15:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,15:30:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,15:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,16:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,16:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,16:30:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,16:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,17:00:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,17:15:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,17:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,17:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,18:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,18:15:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,18:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,18:45:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,19:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,19:15:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,19:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,20:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,20:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,20:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,20:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,21:00:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,21:15:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,21:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-18,21:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,05:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,05:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,06:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,06:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,06:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,07:00:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,07:15:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,07:30:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,07:45:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,08:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,08:15:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,08:30:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,08:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,09:00:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,09:15:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,09:30:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,09:45:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,10:00:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,10:15:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,10:30:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,10:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,11:00:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,11:15:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,11:30:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,11:45:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,12:00:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,12:15:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,12:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,12:45:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,13:00:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,13:15:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,13:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,13:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,14:00:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,14:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,14:30:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,14:45:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,15:00:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,15:15:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,15:30:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,15:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,16:00:00,39.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,16:15:00,43.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,16:30:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,16:45:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,17:00:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,17:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,17:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,17:45:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,18:00:00,49.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,18:15:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,18:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,18:45:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,19:00:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,19:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,19:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,19:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,20:00:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,20:15:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,20:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,20:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,21:00:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,21:15:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,21:30:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,21:45:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,22:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,22:15:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,22:30:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,22:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-19,23:15:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,05:30:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,05:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,06:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,06:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,06:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,06:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,07:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,07:15:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,07:30:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,07:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,08:00:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,08:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,08:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,08:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,09:00:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,09:15:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,09:30:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,09:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,10:00:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,10:15:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,10:30:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,10:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,11:00:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,11:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,11:30:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,11:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,12:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,12:15:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,12:30:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,12:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,13:00:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,13:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,13:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,13:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,14:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,14:15:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,14:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,14:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,15:00:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,15:15:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,15:30:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,15:45:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,16:00:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,16:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,16:30:00,47.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,16:45:00,39.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,17:00:00,48.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,17:15:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,17:30:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,17:45:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,18:00:00,51.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,18:15:00,45.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,18:30:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,18:45:00,40.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,19:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,19:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,19:30:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,19:45:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,20:00:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,20:15:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,20:30:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,20:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,21:00:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,21:15:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,21:30:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,21:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,22:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,22:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,22:30:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-20,23:00:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,05:30:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,05:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,06:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,06:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,06:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,06:45:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,07:00:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,07:15:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,07:30:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,07:45:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,08:00:00,18.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,08:15:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,08:30:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,08:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,09:00:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,09:15:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,09:30:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,09:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,10:00:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,10:15:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,10:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,10:45:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,11:00:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,11:15:00,54.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,11:30:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,11:45:00,48.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,12:00:00,81.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,12:15:00,63.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,12:30:00,52.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,12:45:00,58.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,13:00:00,40.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,13:15:00,43.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,13:30:00,47.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,13:45:00,47.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,14:00:00,49.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,14:15:00,53.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,14:30:00,48.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,14:45:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,15:00:00,44.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,15:15:00,55.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,15:30:00,56.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,15:45:00,67.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,16:00:00,51.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,16:15:00,60.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,16:30:00,60.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,16:45:00,56.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,17:00:00,82.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,17:15:00,65.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,17:30:00,55.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,17:45:00,39.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,18:00:00,57.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,18:15:00,51.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,18:30:00,40.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,18:45:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,19:00:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,19:15:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,19:30:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,19:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,20:00:00,61.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,20:15:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,20:30:00,39.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,20:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,21:00:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,21:15:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,21:30:00,11.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,21:45:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,22:00:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,22:15:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,22:30:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,22:45:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-21,23:00:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,05:30:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,05:45:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,06:00:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,06:15:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,06:30:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,06:45:00,10.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,07:00:00,13.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,07:15:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,07:30:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,07:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,08:00:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,08:15:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,08:30:00,44.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,08:45:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,09:00:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,09:15:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,09:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,09:45:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,10:00:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,10:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,10:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,10:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,11:00:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,11:15:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,11:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,11:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,12:00:00,48.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,12:15:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,12:30:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,12:45:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,13:00:00,49.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,13:15:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,13:30:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,13:45:00,47.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,14:00:00,42.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,14:15:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,14:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,14:45:00,23.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,15:00:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,15:15:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,15:30:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,15:45:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,16:00:00,43.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,16:15:00,46.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,16:30:00,49.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,16:45:00,46.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,17:00:00,39.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,17:15:00,40.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,17:30:00,47.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,17:45:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,18:00:00,48.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,18:15:00,54.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,18:30:00,44.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,18:45:00,39.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,19:00:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,19:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,19:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,19:45:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,20:00:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,20:15:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,20:30:00,20.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,20:45:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,21:00:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,21:15:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,21:30:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,21:45:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,22:00:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,22:15:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,22:30:00,6.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,22:45:00,7.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,23:00:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-22,23:15:00,1.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,05:30:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,05:45:00,2.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,06:00:00,4.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,06:15:00,3.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,06:30:00,9.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,06:45:00,5.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,07:00:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,07:15:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,07:30:00,21.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,07:45:00,14.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,08:00:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,08:15:00,12.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,08:30:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,08:45:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,09:00:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,09:15:00,16.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,09:30:00,17.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,09:45:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,10:00:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,10:15:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,10:30:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,10:45:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,11:00:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,11:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,11:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,11:45:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,12:00:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,12:15:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,12:30:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,12:45:00,38.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,13:00:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,13:15:00,37.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,13:30:00,43.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,13:45:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,14:00:00,47.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,14:15:00,34.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,14:30:00,28.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,14:45:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,15:00:00,32.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,15:15:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,15:30:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,15:45:00,25.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,16:00:00,40.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,16:15:00,44.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,16:30:00,36.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,16:45:00,50.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,17:00:00,48.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,17:15:00,48.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,17:30:00,49.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,17:45:00,33.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,18:00:00,41.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,18:15:00,31.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,18:30:00,42.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,18:45:00,30.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,19:00:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,19:15:00,27.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,19:30:00,35.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,19:45:00,29.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,20:00:00,22.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,20:15:00,26.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,20:30:00,24.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,20:45:00,15.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,21:00:00,19.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,21:15:00,8.0
LINEA_A_CBARROS_S_TURN01,2018-02-23,21:30:00,8.0
