;FECHA;TEXT;Datestamp;TIME;WeekDay;Demora;Sinterrumpido;Snormal;SdemFG;Slimitado;Linea A;StandTime
192;2018-09-13;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:57;2018-09-13 07:57:38;1900-01-01 07:57:38;Thursday;False;False;False;False;True;True;07:30:00
193;2018-09-12;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:03;2018-09-12 08:03:24;1900-01-01 08:03:24;Wednesday;False;False;False;False;True;True;08:00:00
194;2018-09-11;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 15:04;2018-09-11 18:04:19;1900-01-01 18:04:19;Tuesday;False;False;False;False;True;True;18:00:00
195;2018-09-11;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 15:00;2018-09-11 18:00:18;1900-01-01 18:00:18;Tuesday;False;False;False;False;False;True;18:00:00
196;2018-09-11;#LíneaA - Servicio Limitado entre las estaciones Acoyte y Perú. 14:49;2018-09-11 17:49:17;1900-01-01 17:49:17;Tuesday;False;False;False;False;False;True;17:30:00
197;2018-09-11;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:58;2018-09-11 07:58:12;1900-01-01 07:58:12;Tuesday;False;False;False;False;True;True;07:30:00
198;2018-09-11;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 21:35;2018-09-11 00:35:11;1900-01-01 00:35:11;Tuesday;False;False;False;False;True;True;00:30:00
199;2018-09-10;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:52;2018-09-10 07:52:06;1900-01-01 07:52:06;Monday;False;False;False;False;True;True;07:30:00
200;2018-09-09;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 08:03;2018-09-09 11:03:03;1900-01-01 11:03:03;Sunday;False;False;False;False;True;True;11:00:00
201;2018-09-08;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:56;2018-09-08 07:56:00;1900-01-01 07:56:00;Saturday;False;False;False;False;True;True;07:30:00
202;2018-09-07;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:59;2018-09-07 07:59:51;1900-01-01 07:59:51;Friday;False;False;False;False;True;True;07:30:00
203;2018-09-06;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 13:57;2018-09-06 16:57:43;1900-01-01 16:57:43;Thursday;False;False;False;False;True;True;16:30:00
204;2018-09-06;#LíneaA - Servicio con demora. 13:14;2018-09-06 16:14:42;1900-01-01 16:14:42;Thursday;True;False;False;False;False;True;16:00:00
205;2018-09-06;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 13:09;2018-09-06 16:09:41;1900-01-01 16:09:41;Thursday;False;False;False;False;False;True;16:00:00
206;2018-09-06;#LíneaA - Circula con servicio limitado entre las estaciones Flores y Perú. 12:47;2018-09-06 15:47:40;1900-01-01 15:47:40;Thursday;False;False;False;False;True;True;15:30:00
207;2018-09-06;#LíneaA - Servicio Limitado entre las estaciones Flores y Perú. 12:45;2018-09-06 15:45:39;1900-01-01 15:45:39;Thursday;False;False;False;False;False;True;15:30:00
208;2018-09-06;#LíneaA - Servicio liimitado entre las estaciones Flores y Perú. 12:40;2018-09-06 15:40:38;1900-01-01 15:40:38;Thursday;False;False;False;False;False;True;15:30:00
209;2018-09-06;#LíneaA - Servicio interrumpido. 12:33;2018-09-06 15:33:37;1900-01-01 15:33:37;Thursday;False;True;False;False;False;True;15:30:00
210;2018-09-06;#LíneaA - Servicio Limitado entre las estaciones Flores y Perú. 12:20;2018-09-06 15:20:36;1900-01-01 15:20:36;Thursday;False;False;False;False;False;True;15:15:00
211;2018-09-06;#LíneaA - Circula con demora. 11:33;2018-09-06 14:33:34;1900-01-01 14:33:34;Thursday;True;False;False;False;False;True;14:30:00
212;2018-09-06;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 11:10;2018-09-06 14:10:33;1900-01-01 14:10:33;Thursday;False;False;False;False;True;True;14:00:00
213;2018-09-06;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 11:07;2018-09-06 14:07:32;1900-01-01 14:07:32;Thursday;False;False;False;False;False;True;14:00:00
214;2018-09-06;#LíneaA - Servicio Limitado entre las estaciones Flores y Perú. 10:33;2018-09-06 13:33:31;1900-01-01 13:33:31;Thursday;False;False;False;False;False;True;13:30:00
215;2018-09-06;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:08;2018-09-06 08:08:26;1900-01-01 08:08:26;Thursday;False;False;False;False;True;True;08:00:00
216;2018-09-05;#LíneaA - Los trenes no se detienen en Plaza Miserere. 19:40;2018-09-05 22:40:24;1900-01-01 22:40:24;Wednesday;False;False;False;False;False;True;22:30:00
217;2018-09-05;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 19:38;2018-09-05 22:38:24;1900-01-01 22:38:24;Wednesday;False;False;False;False;False;True;22:30:00
218;2018-09-05;#LíneaA - Servicio limitado entre las estaciones San Pedrito y Río de Janeiro. 15:56;2018-09-05 18:56:22;1900-01-01 18:56:22;Wednesday;False;False;False;False;True;True;18:30:00
219;2018-09-05;#LíneaA - Servicio interrumpido. 15:47;2018-09-05 18:47:21;1900-01-01 18:47:21;Wednesday;False;True;False;False;False;True;18:30:00
220;2018-09-05;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:01;2018-09-05 08:01:20;1900-01-01 08:01:20;Wednesday;False;False;False;False;True;True;08:00:00
221;2018-09-04;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:57;2018-09-04 07:57:06;1900-01-01 07:57:06;Tuesday;False;False;False;False;True;True;07:30:00
222;2018-09-03;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 17:24;2018-09-03 20:24:32;1900-01-01 20:24:32;Monday;False;False;False;False;True;True;20:15:00
223;2018-09-03;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 17:20;2018-09-03 20:20:31;1900-01-01 20:20:31;Monday;False;False;False;False;False;True;20:15:00
224;2018-09-03;#LíneaA - Servicio interrumpido. 17:07;2018-09-03 20:07:30;1900-01-01 20:07:30;Monday;False;True;False;False;False;True;20:00:00
225;2018-09-03;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:09;2018-09-03 08:09:20;1900-01-01 08:09:20;Monday;False;False;False;False;True;True;08:00:00
226;2018-09-02;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 08:05;2018-09-02 11:05:12;1900-01-01 11:05:12;Sunday;False;False;False;False;True;True;11:00:00
227;2018-09-01;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:04;2018-09-01 08:04:03;1900-01-01 08:04:03;Saturday;False;False;False;False;True;True;08:00:00
228;2018-09-01;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 22:10;2018-09-01 01:10:49;1900-01-01 01:10:49;Saturday;False;False;False;False;True;True;01:00:00
229;2018-08-31;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 12:26;2018-08-31 15:26:44;1900-01-01 15:26:44;Friday;False;False;False;False;True;True;15:15:00
230;2018-08-31;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 12:22;2018-08-31 15:22:43;1900-01-01 15:22:43;Friday;False;False;False;False;False;True;15:15:00
231;2018-08-31;#LíneaA - Servicio interrumpido. 12:11;2018-08-31 15:11:42;1900-01-01 15:11:42;Friday;False;True;False;False;False;True;15:00:00
232;2018-08-31;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:51;2018-08-31 07:51:33;1900-01-01 07:51:33;Friday;False;False;False;False;True;True;07:30:00
233;2018-08-30;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 17:41;2018-08-30 20:41:24;1900-01-01 20:41:24;Thursday;False;False;False;False;True;True;20:30:00
234;2018-08-30;#LíneaA - Los trenes ya se detienen en todas las estaciones. 17:37;2018-08-30 20:37:23;1900-01-01 20:37:23;Thursday;False;False;False;False;False;True;20:30:00
235;2018-08-30;#LíneaA - Los trenes no se detienen en la estación Loria. 16:31;2018-08-30 19:31:21;1900-01-01 19:31:21;Thursday;False;False;False;False;False;True;19:30:00
236;2018-08-30;#LíneaA Los trenes no se detienen en Loria. 16:09;2018-08-30 19:12:17;1900-01-01 19:12:17;Thursday;False;False;False;False;False;True;19:00:00
237;2018-08-30;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:00;2018-08-30 08:00:13;1900-01-01 08:00:13;Thursday;False;False;False;False;True;True;08:00:00
238;2018-08-29;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:55;2018-08-29 07:55:03;1900-01-01 07:55:03;Wednesday;False;False;False;False;True;True;07:30:00
239;2018-08-29;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 22:11;2018-08-29 01:11:02;1900-01-01 01:11:02;Wednesday;False;False;False;False;True;True;01:00:00
240;2018-08-29;#LíneaA - Servicio Limitado entre las estaciones Flores y Perú. 21:05;2018-08-29 00:05:00;1900-01-01 00:05:00;Wednesday;False;False;False;False;False;True;00:00:00
241;2018-08-28;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:52;2018-08-28 07:52:49;1900-01-01 07:52:49;Tuesday;False;False;False;False;True;True;07:30:00
242;2018-08-28;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:52;2018-08-28 07:52:49;1900-01-01 07:52:49;Tuesday;False;False;False;False;True;True;07:30:00
243;2018-08-27;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:15;2018-08-27 08:15:39;1900-01-01 08:15:39;Monday;False;False;False;False;True;True;08:15:00
244;2018-08-26;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 08:05;2018-08-26 11:05:33;1900-01-01 11:05:33;Sunday;False;False;False;False;True;True;11:00:00
245;2018-08-25;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:03;2018-08-25 08:03:26;1900-01-01 08:03:26;Saturday;False;False;False;False;True;True;08:00:00
246;2018-08-24;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:03;2018-08-24 08:03:11;1900-01-01 08:03:11;Friday;False;False;False;False;True;True;08:00:00
247;2018-08-23;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:15;2018-08-23 08:15:05;1900-01-01 08:15:05;Thursday;False;False;False;False;True;True;08:15:00
248;2018-08-22;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 19:39;2018-08-22 22:39:03;1900-01-01 22:39:03;Wednesday;False;False;False;False;True;True;22:30:00
249;2018-08-22;#LíneaA - Ya circula con su frecuencia normal. 19:36;2018-08-22 22:36:02;1900-01-01 22:36:02;Wednesday;False;False;True;False;False;True;22:30:00
250;2018-08-22;#LíneaA - Servicio con demora. 19:24;2018-08-22 22:24:01;1900-01-01 22:24:01;Wednesday;True;False;False;False;False;True;22:15:00
251;2018-08-22;#LíneaA - Reanuda su servicio y realiza el recorrido completo entre cabeceras. 19:21;2018-08-22 22:21:00;1900-01-01 22:21:00;Wednesday;False;False;False;False;False;True;22:15:00
252;2018-08-22;#LíneaA - Servicio interrumpido. 19:16;2018-08-22 22:16:59;1900-01-01 22:16:59;Wednesday;False;True;False;False;False;True;22:15:00
253;2018-08-16;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:11;2018-08-16 08:11:55;1900-01-01 08:11:55;Thursday;False;False;False;False;True;True;08:00:00
254;2018-08-15;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 19:12;2018-08-15 22:12:53;1900-01-01 22:12:53;Wednesday;False;False;False;False;True;True;22:00:00
255;2018-08-15;#LíneaA - Ya circula con su frecuencia normal. 19:09;2018-08-15 22:09:52;1900-01-01 22:09:52;Wednesday;False;False;True;False;False;True;22:00:00
256;2018-08-15;#LíneaA - Servicio con demora. 18:53;2018-08-15 21:53:51;1900-01-01 21:53:51;Wednesday;True;False;False;False;False;True;21:30:00
257;2018-08-15;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 17:42;2018-08-15 20:42:50;1900-01-01 20:42:50;Wednesday;False;False;False;False;True;True;20:30:00
258;2018-08-15;#LíneaA - Reanuda su servicio y realiza el recorrido completo entre cabeceras. 17:38;2018-08-15 20:38:49;1900-01-01 20:38:49;Wednesday;False;False;False;False;False;True;20:30:00
259;2018-08-15;#LíneaA - Servicio interrumpido. 17:25;2018-08-15 20:25:48;1900-01-01 20:25:48;Wednesday;False;True;False;False;False;True;20:15:00
260;2018-08-15;#LíneaA - Circula con demora. 17:23;2018-08-15 20:23:47;1900-01-01 20:23:47;Wednesday;True;False;False;False;False;True;20:15:00
261;2018-08-15;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 10:18;2018-08-15 13:18:39;1900-01-01 13:18:39;Wednesday;False;False;False;False;True;True;13:15:00
262;2018-08-15;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 10:08;2018-08-15 13:08:38;1900-01-01 13:08:38;Wednesday;False;False;False;False;False;True;13:00:00
263;2018-08-15;#LíneaA - Servicio Limitado entre las estaciones Acoyte y Perú. 09:44;2018-08-15 12:44:35;1900-01-01 12:44:35;Wednesday;False;False;False;False;False;True;12:30:00
264;2018-08-15;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 09:26;2018-08-15 12:26:26;1900-01-01 12:26:26;Wednesday;False;False;False;False;True;True;12:15:00
265;2018-08-15;#LíneaA - Servicio interrumpido. 08:32;2018-08-15 11:32:25;1900-01-01 11:32:25;Wednesday;False;True;False;False;False;True;11:30:00
266;2018-08-15;#LíneaA - Servicio Limitado entre las estaciones Acoyte y Perú. 22:28;2018-08-15 01:28:30;1900-01-01 01:28:30;Wednesday;False;False;False;False;False;True;01:15:00
267;2018-08-15;#LíneaA - Servicio Limitado entre las estaciones Acoyte y Perú. 21:40;2018-08-15 00:40:29;1900-01-01 00:40:29;Wednesday;False;False;False;False;False;True;00:30:00
268;2018-08-15;#LíneaA - Servicio limitado entre las estaciones Carabobo y Perú. 21:09;2018-08-15 00:09:28;1900-01-01 00:09:28;Wednesday;False;False;False;False;True;True;00:00:00
269;2018-08-14;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:58;2018-08-14 07:58:25;1900-01-01 07:58:25;Tuesday;False;False;False;False;True;True;07:30:00
270;2018-08-13;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:49;2018-08-13 07:49:13;1900-01-01 07:49:13;Monday;False;False;False;False;True;True;07:30:00
271;2018-08-12;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 08:25;2018-08-12 11:25:09;1900-01-01 11:25:09;Sunday;False;False;False;False;True;True;11:15:00
272;2018-08-11;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:52;2018-08-11 08:52:04;1900-01-01 08:52:04;Saturday;False;False;False;False;True;True;08:30:00
273;2018-08-10;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:26;2018-08-10 08:26:51;1900-01-01 08:26:51;Friday;False;False;False;False;True;True;08:15:00
274;2018-08-09;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:07;2018-08-09 08:07:41;1900-01-01 08:07:41;Thursday;False;False;False;False;True;True;08:00:00
275;2018-08-09;#LíneaA - Servicio limitado: San Pedrito - Perú y los trenes no se detienen en Congreso. 05:00;2018-08-09 08:00:40;1900-01-01 08:00:40;Thursday;False;False;False;False;True;True;08:00:00
276;2018-08-08;#LíneaA - Circula con servicio limitado entre las estaciones: Perú - San Pedrito y no se detienen en Congreso y Sáenz Peña. 17:59;2018-08-08 20:59:32;1900-01-01 20:59:32;Wednesday;False;False;False;False;True;True;20:30:00
277;2018-08-08;#LíneaA - Servicio limitado: San Pedrito - Perú y los trenes no se detienen en Congreso. 04:59;2018-08-08 07:59:24;1900-01-01 07:59:24;Wednesday;False;False;False;False;True;True;07:30:00
278;2018-08-07;#LíneaA - Ya circula con su frecuencia normal. 11:18;2018-08-07 14:18:08;1900-01-01 14:18:08;Tuesday;False;False;True;False;False;True;14:15:00
279;2018-08-07;#LíneaA - Circula con demora por medida de fuerza gremial. 11:04;2018-08-07 14:04:07;1900-01-01 14:04:07;Tuesday;True;False;False;True;False;True;14:00:00
280;2018-08-07;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:01;2018-08-07 08:01:04;1900-01-01 08:01:04;Tuesday;False;False;False;False;True;True;08:00:00
281;2018-08-06;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:22;2018-08-06 08:22:47;1900-01-01 08:22:47;Monday;False;False;False;False;True;True;08:15:00
282;2018-08-05;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 08:06;2018-08-05 11:06:44;1900-01-01 11:06:44;Sunday;False;False;False;False;True;True;11:00:00
283;2018-08-04;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:27;2018-08-04 08:27:34;1900-01-01 08:27:34;Saturday;False;False;False;False;True;True;08:15:00
284;2018-08-03;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:56;2018-08-03 07:56:26;1900-01-01 07:56:26;Friday;False;False;False;False;True;True;07:30:00
285;2018-08-02;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:16;2018-08-02 08:16:04;1900-01-01 08:16:04;Thursday;False;False;False;False;True;True;08:15:00
286;2018-08-01;#LíneaA - Servicio limitado entre las estaciones San Pedrito y Piedras. 18:04;2018-08-01 21:04:00;1900-01-01 21:04:00;Wednesday;False;False;False;False;True;True;21:00:00
287;2018-08-01;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:56;2018-08-01 07:56:57;1900-01-01 07:56:57;Wednesday;False;False;False;False;True;True;07:30:00
288;2018-07-31;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 16:16;2018-07-31 19:16:52;1900-01-01 19:16:52;Tuesday;False;False;False;False;True;True;19:15:00
289;2018-07-31;#LíneaA - Ya circula con su frecuencia normal. 16:14;2018-07-31 19:14:51;1900-01-01 19:14:51;Tuesday;False;False;True;False;False;True;19:00:00
290;2018-07-31;#LíneaA - Servicio con demora. 15:56;2018-07-31 18:56:50;1900-01-01 18:56:50;Tuesday;True;False;False;False;False;True;18:30:00
291;2018-07-31;#LíneaA - Circula con demora. 15:39;2018-07-31 18:39:49;1900-01-01 18:39:49;Tuesday;True;False;False;False;False;True;18:30:00
292;2018-07-31;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 15:36;2018-07-31 18:36:48;1900-01-01 18:36:48;Tuesday;False;False;False;False;False;True;18:30:00
293;2018-07-31;#LíneaA - Servicio limitado entre las estaciones San Pedrito y Río de Janeiro. 15:28;2018-07-31 18:28:47;1900-01-01 18:28:47;Tuesday;False;False;False;False;True;True;18:15:00
294;2018-07-31;#LíneaA - Servicio interrumpido. 15:19;2018-07-31 18:19:46;1900-01-01 18:19:46;Tuesday;False;True;False;False;False;True;18:15:00
295;2018-07-31;#LíneaA - Circula con demora. 14:52;2018-07-31 17:52:45;1900-01-01 17:52:45;Tuesday;True;False;False;False;False;True;17:30:00
296;2018-07-31;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 14:47;2018-07-31 17:47:44;1900-01-01 17:47:44;Tuesday;False;False;False;False;False;True;17:30:00
297;2018-07-31;#LíneaA - Servicio interrumpido. 14:29;2018-07-31 17:29:43;1900-01-01 17:29:43;Tuesday;False;True;False;False;False;True;17:15:00
298;2018-07-31;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 12:40;2018-07-31 15:41:41;1900-01-01 15:41:41;Tuesday;False;False;False;False;True;True;15:30:00
299;2018-07-31;#LíneaA - Reanuda el servicio entre Perú y San Pedrito. 12:36;2018-07-31 15:37:41;1900-01-01 15:37:41;Tuesday;False;False;False;False;False;True;15:30:00
300;2018-07-31;#LíneaA - Servicio limitado entre las estaciones Carabobo y Perú. 10:55;2018-07-31 13:56:40;1900-01-01 13:56:40;Tuesday;False;False;False;False;True;True;13:30:00
301;2018-07-31;#LíneaA - Servicio interrumpido. 10:51;2018-07-31 13:52:39;1900-01-01 13:52:39;Tuesday;False;True;False;False;False;True;13:30:00
302;2018-07-31;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:48;2018-07-31 07:49:35;1900-01-01 07:49:35;Tuesday;False;False;False;False;True;True;07:30:00
303;2018-07-31;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 21:29;2018-07-31 00:30:17;1900-01-01 00:30:17;Tuesday;False;False;False;False;True;True;00:30:00
304;2018-07-31;#LíneaA - Servicio interrumpido por medida de fuerza gremial. 21:26;2018-07-31 00:27:15;1900-01-01 00:27:15;Tuesday;False;True;False;True;False;True;00:15:00
305;2018-07-30;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 12:11;2018-07-30 15:12:06;1900-01-01 15:12:06;Monday;False;False;False;False;True;True;15:00:00
306;2018-07-30;#LíneaA - Ya circula con su frecuencia normal. 12:09;2018-07-30 15:10:05;1900-01-01 15:10:05;Monday;False;False;True;False;False;True;15:00:00
307;2018-07-30;#LíneaA - Servicio con demora. 10:45;2018-07-30 13:46:03;1900-01-01 13:46:03;Monday;True;False;False;False;False;True;13:30:00
308;2018-07-30;#LíneaA - Servicio Limitado entre las estaciones Flores y Perú. 09:34;2018-07-30 12:35:01;1900-01-01 12:35:01;Monday;False;False;False;False;False;True;12:30:00
309;2018-07-30;#LíneaA - Servicio liimitado entre las estaciones Flores y Perú. 09:28;2018-07-30 12:29:00;1900-01-01 12:29:00;Monday;False;False;False;False;False;True;12:15:00
310;2018-07-30;#LíneaA - Servicio Limitado entre las estaciones Flores y Perú. 09:19;2018-07-30 12:19:59;1900-01-01 12:19:59;Monday;False;False;False;False;False;True;12:15:00
311;2018-07-28;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:43;2018-07-28 08:44:44;1900-01-01 08:44:44;Saturday;False;False;False;False;True;True;08:30:00
312;2018-07-27;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:59;2018-07-27 08:00:32;1900-01-01 08:00:32;Friday;False;False;False;False;True;True;08:00:00
313;2018-07-26;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:59;2018-07-26 08:00:17;1900-01-01 08:00:17;Thursday;False;False;False;False;True;True;08:00:00
314;2018-07-25;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 10:44;2018-07-25 13:45:07;1900-01-01 13:45:07;Wednesday;False;False;False;False;True;True;13:30:00
315;2018-07-25;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:11;2018-07-25 08:12:01;1900-01-01 08:12:01;Wednesday;False;False;False;False;True;True;08:00:00
316;2018-07-24;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:05;2018-07-24 08:05:53;1900-01-01 08:05:53;Tuesday;False;False;False;False;True;True;08:00:00
317;2018-07-23;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:02;2018-07-23 08:03:44;1900-01-01 08:03:44;Monday;False;False;False;False;True;True;08:00:00
318;2018-07-22;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 07:42;2018-07-22 10:43:37;1900-01-01 10:43:37;Sunday;False;False;False;False;True;True;10:30:00
319;2018-07-21;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:32;2018-07-21 08:33:24;1900-01-01 08:33:24;Saturday;False;False;False;False;True;True;08:30:00
320;2018-07-20;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 04:54;2018-07-20 07:55:10;1900-01-01 07:55:10;Friday;False;False;False;False;True;True;07:30:00
321;2018-07-20;#LíneaA - Servicio interrumpido por medida de fuerza gremial. 21:06;2018-07-20 00:07:02;1900-01-01 00:07:02;Friday;False;True;False;True;False;True;00:00:00
322;2018-07-19;#LíneaA - Por obras en zona de vías: Servicio limitado entre las estaciones Perú y San Pedrito. 05:31;2018-07-19 08:32:36;1900-01-01 08:32:36;Thursday;False;False;False;False;True;True;08:30:00
